Address,Street Name,Zip Code,City,Canton,Country,Latitude,Longitude,Rating,Number of Ratings,Place Name,Place ID,Sunday_Open,Monday_Open,Tuesday_Open,Wednesday_Open,Thursday_Open,Friday_Open,Saturday_Open,Sunday_Close,Monday_Close,Tuesday_Close,Wednesday_Close,Thursday_Close,Friday_Close,Saturday_Close,Brand,Unnamed: 0,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Mapped Canton
"Badenerstrasse 565, 8048 Zürich, Switzerland",Badenerstrasse 565,8048,Zürich,Zürich,Switzerland,47.3837812,8.4975848,4.2,713.0,ALDI SUISSE,ChIJh6tFTzMKkEcRWDuWP-eNKCk,,730.0,730.0,730.0,730.0,730.0,730.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,ALDI,,,,,,,,,
"Industriestrasse 31, 8305 Dietlikon, Switzerland",Industriestrasse 31,8305,Dietlikon,Zürich,Switzerland,47.4122774,8.619218199999999,4.1,429.0,ALDI,ChIJD8TXkrqhmkcRBlobz2Vpk3s,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Balz-Zimmermannstrasse 7, 8152 Opfikon, Switzerland",Balz-Zimmermannstrasse 7,8152,Opfikon,Zürich,Switzerland,47.4389559,8.570195,4.6,91.0,ALDI SUISSE,ChIJk1xUv26hmkcRqvGfhCSDDwo,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Witikonerstr. 279, 8053 Zürich, Switzerland",Witikonerstr. 279,8053,Zürich,Zürich,Switzerland,47.35863060000001,8.5854632,4.3,199.0,ALDI SUISSE,ChIJxXEJCJmnmkcR0vOQ6iIwg8g,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Ueberlandstrasse 441, 8051 Zürich, Switzerland",Ueberlandstrasse 441,8051,Zürich,Zürich,Switzerland,47.4058514,8.5921951,4.2,495.0,ALDI SUISSE,ChIJUQ1xGVegmkcRtgKawr27tqk,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Im Schossacher 24, 8600 Dübendorf, Switzerland",Im Schossacher 24,8600,Dübendorf,Zürich,Switzerland,47.3928061,8.642375000000001,4.2,546.0,ALDI SUISSE,ChIJKcxEMnyhmkcRlEcrIOo0NEU,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Industriestrasse 4, 8424 Embrach, Switzerland",Industriestrasse 4,8424,Embrach,Zürich,Switzerland,47.51649980000001,8.5943263,4.2,666.0,ALDI SUISSE,ChIJJYCjOwaemkcRJP39a21itG0,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Feldstrasse 32, 8105 Regensdorf, Switzerland",Feldstrasse 32,8105,Regensdorf,Zürich,Switzerland,47.4383568,8.4730396,4.1,571.0,ALDI Regensdorf,ChIJ1xZGUloLkEcRs5h_KL6YQvk,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Grabenstrasse 5, 8184 Bachenbülach, Switzerland",Grabenstrasse 5,8184,Bachenbülach,Zürich,Switzerland,47.5053705,8.540453300000001,4.1,469.0,ALDI SUISSE,ChIJwwkq68l1kEcRQB5lxBZHhRc,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Dornacherstrasse 26/28, 4500 Solothurn, Switzerland",Dornacherstrasse 26/28,4500,Solothurn,Solothurn,Switzerland,47.20399279999999,7.540738699999998,3.9,512.0,ALDI SUISSE,ChIJv4q0N_zXkUcR4C5iZzZ_dWA,,800.0,800.0,800.0,800.0,800.0,800.0,,1830.0,1830.0,1830.0,2000.0,1830.0,1800.0,ALDI,,,,,,,,,
"Bürenstrasse 91, 4562 Biberist, Switzerland",Bürenstrasse 91,4562,Biberist,Solothurn,Switzerland,47.19720900000001,7.5292271,4.2,646.0,ALDI SUISSE,ChIJA6nHn_EnjkcRoASkWnfAYPI,,800.0,800.0,800.0,800.0,800.0,800.0,,1830.0,1830.0,1830.0,1830.0,2000.0,1800.0,ALDI,,,,,,,,,
"Rte d'Oron 39, 1000 Lausanne, Switzerland",Rte d'Oron 39,1000,Lausanne,Vaud,Switzerland,46.535516,6.655594599999999,3.8,656.0,ALDI SUISSE Lausanne,ChIJo4iQG2gujEcRWana8qUGXzc,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Av. du Chablais 3B, 1007 Lausanne, Switzerland",Av. du Chablais 3B,1007,Lausanne,Vaud,Switzerland,46.5268526,6.603658099999999,4.0,736.0,ALDI SUISSE Lausanne,ChIJWz2JMM8xjEcRewhwxjt7BHE,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Rue Saint-Martin 3, 1003 Lausanne, Switzerland",Rue Saint-Martin 3,1003,Lausanne,Vaud,Switzerland,46.521581,6.6364048,3.9,1036.0,ALDI,ChIJEfE7ATQujEcR9a3grdltbMg,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Bd de l'Arc-en-Ciel 45, 1030 Bussigny, Switzerland",Bd de l'Arc-en-Ciel 45,1030,Bussigny,Vaud,Switzerland,46.5460295,6.564338999999999,4.0,1041.0,Aldi,ChIJATfZim4xjEcRBCcdXYVIu0I,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1800.0,ALDI,,,,,,,,,
"Rte de Reculan 7, 1024 Ecublens, Switzerland",Rte de Reculan 7,1024,Ecublens,Vaud,Switzerland,46.5391644,6.554354100000001,4.0,495.0,Aldi,ChIJATfZim4xjEcRTkWYYpAOLCY,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Avenue de Longemalle 1, 1020 Renens (VD), Switzerland",Avenue de Longemalle 1,1020,Renens,Vaud,Switzerland,46.5288273,6.5920299,3.9,499.0,ALDI,ChIJW2MgSbYxjEcRnkuSl7sUu0Q,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1700.0,ALDI,,,,,,,,,
"Rue de la Chenalette 177, 1163 Etoy, Switzerland",Rue de la Chenalette 177,1163,Etoy,Vaud,Switzerland,46.47373229999999,6.427449500000001,3.9,339.0,ALDI SUISSE Etoy,ChIJATfZim4xjEcR3gD5TWb1VUo,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1900.0,ALDI,,,,,,,,,
"Rue de Lausanne 47, 1110 Morges, Switzerland",Rue de Lausanne 47,1110,Morges,Vaud,Switzerland,46.516306,6.5057885,4.0,778.0,ALDI SUISSE Morges,ChIJy3mJ6iI3jEcRPE2YZSbraOg,,800.0,800.0,800.0,800.0,800.0,800.0,,1845.0,1845.0,1845.0,1845.0,2000.0,1800.0,ALDI,,,,,,,,,
"Rte de Gland 36, 1267 Vich, Switzerland",Rte de Gland 36,1267,Vich,Vaud,Switzerland,46.426064,6.253407499999999,4.1,736.0,ALDI SUISSE Vich,ChIJKQO6SKREjEcReclcp-G9MPk,,730.0,730.0,730.0,730.0,730.0,730.0,,1930.0,1930.0,1930.0,1930.0,2000.0,1800.0,ALDI,,,,,,,,,
"Rue des Terreaux 25, 1003 Lausanne, Switzerland",Rue des Terreaux 25,1003,Lausanne,Vaud,Switzerland,46.52244399999999,6.627460799999999,3.6,67.0,Aldi,ChIJldhOan4vjEcRv0R1bAR36NE,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Chemin des Taborneires 6, 1350 Orbe, Switzerland",Chemin des Taborneires 6,1350,Orbe,Vaud,Switzerland,46.7194096,6.546114299999999,4.1,817.0,ALDI SUISSE Orbe,ChIJsZDT0GDJjUcRi4lKEy0K8aU,,800.0,800.0,800.0,800.0,800.0,800.0,,1830.0,1830.0,1830.0,1830.0,2000.0,1700.0,ALDI,,,,,,,,,
"En Chamard 44, 1442 Montagny-près-Yverdon, Switzerland",En Chamard 44,1442,Montagny-près-Yverdon,Vaud,Switzerland,46.79124289999999,6.6220443,4.0,810.0,ALDI SUISSE Montagny-près-Yverdon,ChIJ74yRUIjFjUcRDM_P0UWVcpM,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1800.0,ALDI,,,,,,,,,
"Rte de Lausanne 1, 1610 Châtillens, Switzerland",Rte de Lausanne 1,1610,Châtillens,Vaud,Switzerland,46.5703402,6.8172508,4.2,764.0,ALDI SUISSE Châtillens,ChIJl6T2DN-BjkcRr3T0PxH6K4Y,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Rte de l'Industrie 7, 1680 Romont, Switzerland",Rte de l'Industrie 7,1680,Romont,Vaud,Switzerland,46.6873745,6.908287700000001,4.1,542.0,ALDI,ChIJKfcppMl-jkcRIe1ns9oXrrc,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1600.0,ALDI,,,,,,,,,
"Z.I. La Palaz B8, 1530 Payerne, Switzerland",Z.I. La Palaz B8,1530,Payerne,Vaud,Switzerland,46.8262125,6.927516699999999,4.1,725.0,ALDI SUISSE Payerne,ChIJwfH4E-52jkcRPSmVXf0DbAs,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,2100.0,1700.0,ALDI,,,,,,,,,
"Rte de Saint-Loup 2, 1290 Versoix, Switzerland",Rte de Saint-Loup 2,1290,Versoix,Vaud,Switzerland,46.2794136,6.165204999999998,4.2,205.0,ALDI SUISSE Versoix,ChIJWzrXxd9njEcRrAsuOE5tJ-4,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,ALDI,,,,,,,,,
"Albisstrasse 81, 8038 Zürich, Switzerland",Albisstrasse 81,8038,Zürich,Zürich,Switzerland,47.3409069,8.5306032,4.4,297.0,ALDI SUISSE,ChIJgftGuzAJkEcRnHASrlZ4gYU,,730.0,730.0,730.0,730.0,730.0,730.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,ALDI,,,,,,,,,
"Mythenquai 353, 8038 Zürich, Switzerland",Mythenquai 353,8038,Zürich,Zürich,Switzerland,47.3454582,8.534743799999998,4.8,13.0,ALDI SUISSE,ChIJQf44-eWnmkcRiB-wSX3t_k8,,730.0,730.0,730.0,730.0,730.0,730.0,,2100.0,2100.0,2100.0,2100.0,2100.0,2100.0,ALDI,,,,,,,,,
"Wehntalerstrasse 634, 8046 Zürich, Switzerland",Wehntalerstrasse 634,8046,Zürich,Zürich,Switzerland,47.42319,8.4994569,5.0,7.0,ALDI SUISSE,ChIJYev_rjALkEcRs4pt1dyl9Fc,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Dietlimoosplatz 1, 8134 Adliswil, Switzerland",Dietlimoosplatz 1,8134,Adliswil,Zürich,Switzerland,47.32216049999999,8.529346199999997,4.4,60.0,ALDI SUISSE,ChIJNfdm5i2nmkcRADcuUzDZoAk,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Industriestrasse 1, 5000 Aarau, Switzerland",Industriestrasse 1,5000,Aarau,Aargau,Switzerland,47.3924285,8.0583125,4.1,424.0,ALDI SUISSE,ChIJZ_ke-_k7kEcR5QRqgb5vOII,,900.0,900.0,900.0,900.0,900.0,900.0,,1900.0,1900.0,1900.0,1900.0,1900.0,1800.0,ALDI,,,,,,,,,
"Birmenstorferstrasse 1, 5442 Fislisbach, Switzerland",Birmenstorferstrasse 1,5442,Fislisbach,Aargau,Switzerland,47.4385121,8.291381300000001,4.3,603.0,ALDI SUISSE,ChIJgZmrA20TkEcRQUhbMopzdCQ,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Lenzburgerstrasse 2, 5702 Niederlenz, Switzerland",Lenzburgerstrasse 2,5702,Niederlenz,Aargau,Switzerland,47.3978257,8.1782268,4.2,644.0,ALDI Niederlenz,ChIJWYgdtPoVkEcRhk_LhR_4uRU,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Spitalweidstrasse 1, 4665 Oftringen, Switzerland",Spitalweidstrasse 1,4665,Oftringen,Aargau,Switzerland,47.3067133,7.925871099999999,4.4,385.0,ALDI SUISSE,ChIJH5iSaZEvkEcR-MwlPfubFj4,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1900.0,ALDI,,,,,,,,,
"Fabrikweg 16, 5033 Buchs, Switzerland",Fabrikweg 16,5033,Buchs,Aargau,Switzerland,47.3873354,8.081540900000002,4.2,403.0,ALDI,ChIJodxo3BY8kEcR_zB0lG958Gk,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Lägernstrasse 5, 5610 Wohlen, Switzerland",Lägernstrasse 5,5610,Wohlen,Aargau,Switzerland,47.35840349999999,8.272752399999998,4.2,729.0,ALDI SUISSE,ChIJV13FuBcRkEcRv_QTRxrhZ7c,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Mattenfeldstrasse 1, 5734 Reinach, Switzerland",Mattenfeldstrasse 1,5734,Reinach,Aargau,Switzerland,47.262388,8.175683,4.2,764.0,ALDI SUISSE,ChIJQQxnZhwZkEcRqeGXPGciUqI,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Grenzweg 3, 5612 Villmergen, Switzerland",Grenzweg 3,5612,Villmergen,Aargau,Switzerland,47.3497923,8.2587294,4.2,621.0,ALDI SUISSE,ChIJe-tyqicRkEcR1Zc4xJOivyY,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Feldstrasse 5, 5036 Oberentfelden, Switzerland",Feldstrasse 5,5036,Oberentfelden,Aargau,Switzerland,47.357478,8.0559677,4.1,647.0,ALDI SUISSE,ChIJfY4bKYI8kEcRkUPJ9JTrDU8,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Hauptstrasse 132, 5070 Frick, Switzerland",Hauptstrasse 132,5070,Frick,Aargau,Switzerland,47.5014245,8.0322959,4.3,639.0,ALDI SUISSE,ChIJO4jb3pdHkEcRA6ZFNWxTiDI,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Landstrasse 99, 5430 Wettingen, Switzerland",Landstrasse 99,5430,Wettingen,Aargau,Switzerland,47.4658547,8.3273079,4.1,368.0,ALDI SUISSE,ChIJXeEzBSptkEcRMm4QX_oETEA,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,ALDI,,,,,,,,,
"Wambisterstrasse 5, 5412 Gebenstorf, Switzerland",Wambisterstrasse 5,5412,Gebenstorf,Aargau,Switzerland,47.48904569999999,8.2442045,4.2,794.0,ALDI SUISSE,ChIJiUbc5xhrkEcRT6cC3-pMVt4,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Bahnhofstrasse 31, 5400 Baden, Switzerland",Bahnhofstrasse 31,5400,Baden,Aargau,Switzerland,47.47687699999999,8.308165099999998,4.1,76.0,ALDI SUISSE,ChIJ62FdFj9tkEcReBX11L81ERA,,630.0,630.0,630.0,630.0,630.0,630.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Zürcherstrasse 55, 8953 Dietikon, Switzerland",Zürcherstrasse 55,8953,Dietikon,Zürich,Switzerland,47.4031325,8.406144200000002,4.2,520.0,ALDI SUISSE,ChIJZV0Rz0wMkEcROdqIGknfc3E,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Bernstrasse 378, 8953 Dietikon, Switzerland",Bernstrasse 378,8953,Dietikon,Zürich,Switzerland,47.3855111,8.3957628,4.3,671.0,ALDI SUISSE,ChIJzaEOONINkEcRtMs3ORRfvN0,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Ruchwiesenstrasse 5, 8157 Dielsdorf, Switzerland",Ruchwiesenstrasse 5,8157,Dielsdorf,Zürich,Switzerland,47.4819575,8.466339799999998,4.3,425.0,ALDI SUISSE,ChIJVyBmvXpzkEcRZe7g3WgUn5A,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Dammstrasse 24, 8112 Otelfingen, Switzerland",Dammstrasse 24,8112,Otelfingen,Zürich,Switzerland,47.4594554,8.4013037,4.2,578.0,ALDI SUISSE,ChIJb6QGv8tykEcR5Fc1yfnWSuQ,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Neue Aarburgerstrasse 22, 4852 Rothrist, Switzerland",Neue Aarburgerstrasse 22,4852,Rothrist,Aargau,Switzerland,47.3063371,7.8862152,4.5,193.0,ALDI SUISSE,ChIJK0em2CsvkEcRJkKvAeIfH0w,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Im Grund 18, 5014 Gretzenbach, Switzerland",Im Grund 18,5014,Gretzenbach,Solothurn,Switzerland,47.35882009999999,7.989114499999999,4.2,453.0,ALDI SUISSE,ChIJndRT6vA6kEcRaTyGhmgbKGs,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,2000.0,1830.0,1800.0,ALDI,,,,,,,,,
"Flüelerstrasse 34, 6460 Altdorf, Switzerland",Flüelerstrasse 34,6460,Altdorf,Uri,Switzerland,46.8875562,8.634229999999999,4.1,413.0,ALDI SUISSE,ChIJEcBNy39DhUcRTB0sXlmQdLU,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,1830.0,2000.0,1700.0,ALDI,,,,,,,,,
"Rue des Draizes 7, 2000 Neuchâtel, Switzerland",Rue des Draizes 7,2000,Neuchâtel,Neuchâtel,Switzerland,46.9888147,6.902913199999999,3.7,966.0,ALDI SUISSE Neuchâtel,ChIJTaUF1OfhjUcRDMjCQCtDkiI,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,ALDI,,,,,,,,,
"Rue Saint-Honoré 18, 2000 Neuchâtel, Switzerland",Rue Saint-Honoré 18,2000,Neuchâtel,Neuchâtel,Switzerland,46.99056779999999,6.930406,4.0,200.0,ALDI SUISSE Neuchâtel,ChIJj0WAq4kLjkcRfrZYnaV6Ne8,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,ALDI,,,,,,,,,
"St. Leonhard-Strasse 39, 9000 St. Gallen, Switzerland",St. Leonhard-Strasse 39,9000,St.,Zürich,Switzerland,47.4219374,9.3700459,4.3,408.0,ALDI SUISSE,ChIJDa_VlVUfm0cRmXblZ0jwg48,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,ALDI,,,,,,,,,
"Zürcherstrasse 462, 9015 St. Gallen, Switzerland",Zürcherstrasse 462,9015,St.,Zürich,Switzerland,47.408303,9.305735,4.3,191.0,ALDI SUISSE,ChIJj9HeP0LgmkcRZ8rdyu-ISz0,,900.0,900.0,900.0,900.0,900.0,900.0,,1900.0,1900.0,1900.0,2100.0,1900.0,1700.0,ALDI,,,,,,,,,
"Fürstenlandstrasse 149, 9014 St. Gallen, Switzerland",Fürstenlandstrasse 149,9014,St.,Zürich,Switzerland,47.4105792,9.3378588,4.3,528.0,ALDI,ChIJUcFKpyfgmkcRdYFd44Lm9lg,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1700.0,ALDI,,,,,,,,,
"Lerchentalstrasse 14, 9016 St. Gallen, Switzerland",Lerchentalstrasse 14,9016,St.,Zürich,Switzerland,47.4433547,9.4168712,4.2,464.0,ALDI,ChIJAak44JAem0cRHdAUk1bLRqk,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1700.0,ALDI,,,,,,,,,
"Rue Antoine-Carteret 22, 1202 Genève, Switzerland",Rue Antoine-Carteret 22,1202,Genève,Vaud,Switzerland,46.2125388,6.1338134,4.2,689.0,ALDI,ChIJO6ECY9tkjEcRgF38tHwXhIs,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2100.0,1930.0,1800.0,ALDI,,,,,,,,,
"Prom. de l'Europe 11, 1203 Genève, Switzerland",Prom. de l'Europe 11,1203,Genève,Vaud,Switzerland,46.2082281,6.124303899999999,4.3,355.0,ALDI,ChIJnarUzZFljEcR_ihT-Eh5NKU,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1930.0,1930.0,1800.0,ALDI,,,,,,,,,
"Rue du Grand Bay 21, 1220 Vernier, Switzerland",Rue du Grand Bay 21,1220,Vernier,Vaud,Switzerland,46.2210364,6.1092743,4.0,549.0,ALDI,ChIJ9XFbAplkjEcR4kxrQsTyOQw,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,2000.0,1900.0,1800.0,ALDI,,,,,,,,,
"Rte de Chancy 71, 1213 Petit-Lancy, Switzerland",Rte de Chancy 71,1213,Petit-Lancy,Vaud,Switzerland,46.187067,6.111350000000001,4.0,438.0,ALDI SUISSE,ChIJTYqE9kZ7jEcRzv7rilX4XLI,,800.0,800.0,800.0,800.0,800.0,800.0,,1900.0,1900.0,1900.0,1930.0,1930.0,1800.0,ALDI,,,,,,,,,
"Alte Steinhauserstrasse 10, 6330 Cham, Switzerland",Alte Steinhauserstrasse 10,6330,Cham,Zug,Switzerland,47.1873752,8.4757201,4.2,656.0,ALDI SUISSE,ChIJG_aReJoAkEcRK9tuIEGLXPE,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,2100.0,1700.0,ALDI,,,,,,,,,
"Fbg Saint-Germain 2, 2900 Porrentruy, Switzerland",Fbg Saint-Germain 2,2900,Porrentruy,Jura,Switzerland,47.4164475,7.077144,4.3,117.0,ALDI SUISSE,ChIJIZbxagP3kUcRkDizh5fhhw8,,800.0,800.0,800.0,800.0,800.0,800.0,,1830.0,1830.0,1830.0,2000.0,1830.0,1700.0,ALDI,,,,,,,,,
"Rue du Stand 1, 2800 Delémont, Switzerland",Rue du Stand 1,2800,Delémont,Jura,Switzerland,47.3635186,7.3453133,4.0,435.0,ALDI SUISSE,ChIJdeCnKdLnkUcRzZUvvS3Yki4,,730.0,730.0,730.0,730.0,730.0,730.0,,1830.0,1830.0,1830.0,2000.0,1830.0,1700.0,ALDI,,,,,,,,,
"Pleine-Eau 5, 2710 Tavannes, Switzerland",Pleine-Eau 5,2710,Tavannes,Bern,Switzerland,47.2156835,7.192976699999998,4.1,598.0,ALDI SUISSE,ChIJ75Ha0XodjkcRgkjccEayCLM,,800.0,800.0,800.0,800.0,800.0,800.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1700.0,ALDI,,,,,,,,,
"St. Jakobs-Strasse 397, 4052 Basel, Switzerland",St. Jakobs-Strasse 397,4052,Basel,Basel-Stadt,Switzerland,47.5408958,7.619995899999999,4.4,15.0,ALDI SUISSE,ChIJlYFnDVi5kUcRkfNLCzvZPe0,,900.0,900.0,900.0,900.0,900.0,900.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,ALDI,,,,,,,,,
"Länggasse 47, 1796 Gurwolf, Switzerland",Länggasse 47,1796,Gurwolf,Fribourg,Switzerland,46.9177619,7.1081611,4.2,435.0,ALDI SUISSE Gurwolf,ChIJ4YMgdSxpjkcR-ilJh3FR8Qk,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,2100.0,1600.0,ALDI,,,,,,,,,
"Bellacherstrasse 4, 4513 Langendorf, Switzerland",Bellacherstrasse 4,4513,Langendorf,Solothurn,Switzerland,47.2163627,7.513241299999999,4.1,370.0,ALDI SUISSE,ChIJJ9eqFhPYkUcRJ0kXs06Qu20,,800.0,800.0,800.0,800.0,800.0,800.0,,1830.0,1830.0,1830.0,1830.0,2000.0,1800.0,ALDI,,,,,,,,,
"Oberdorfstrasse 9, 6340 Baar, Switzerland",Oberdorfstrasse 9,6340,Baar,Zug,Switzerland,47.19634260000001,8.530022800000001,4.1,382.0,ALDI SUISSE,ChIJ_clCPzGqmkcRRdhrQ7H2Jxg,,730.0,730.0,730.0,730.0,730.0,730.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1700.0,ALDI,,,,,,,,,
"Zugerstrasse 66, 6403 Küssnacht, Switzerland",Zugerstrasse 66,6403,Küssnacht,Uri,Switzerland,47.1072463,8.4502211,4.2,582.0,ALDI Küssnacht am Rigi,ChIJz0qlsZr_j0cRokPVOTJcoSw,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2100.0,2100.0,2000.0,ALDI,,,,,,,,,
"Kägiswilerstrasse 39, 6060 Sarnen, Switzerland",Kägiswilerstrasse 39,6060,Sarnen,Obwalden,Switzerland,46.90593630000001,8.256004800000001,4.2,455.0,ALDI SUISSE,ChIJw7BsjjLyj0cRaut0FHnieW4,,730.0,730.0,730.0,730.0,730.0,730.0,,2000.0,2000.0,2000.0,2000.0,2000.0,1800.0,ALDI,,,,,,,,,
"Av. de la Gare 22, 1700 Fribourg, Switzerland",Av. de la Gare 22,1700,Fribourg,Fribourg,Switzerland,46.8033966,7.153619499999999,4.2,133.0,ALDI SUISSE Fribourg,ChIJz79xmWJpjkcRaXyMmBA7n3s,,830.0,830.0,830.0,830.0,830.0,800.0,,1900.0,1900.0,1900.0,1900.0,2000.0,1600.0,ALDI,,,,,,,,,
